facility,cate,addr_load,addr_num,lat,long,area,capacity,openOrnot,normal_use,manage_phone,management,date,region,region2
휴먼빌 아파트,공공용,"서울특별시 마포구 방울내로 31 (망원동, 망원동 휴먼빌 아파트)",서울특별시 마포구 망원동 509번지,37.5585672,126.8984793,7045.0,8539.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
대림2차 아파트,공공용,"서울특별시 마포구 망원로1길 27 (망원동, 망원2차대림아파트)",서울특별시 마포구 망원동 497번지,37.5569998865,126.8991786,8676.0,10516.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
마젤란21 아파트,공공용,"서울특별시 마포구 방울내로11길 43 (망원동, 상암마젤란21아파트)",서울특별시 마포구 망원동 513번지,37.56230114,126.9030151,2119.0,2568.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
코오롱아파트101-103주차장,공공용,"서울특별시 마포구 연남로 52 (연남동, 코오롱하늘채아파트)",서울특별시 마포구 연남동 573번지,37.56481875,126.9201575,9122.0,11056.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
코오롱아파트104-106 지하주차장,공공용,"서울특별시 마포구 연남로 30 (연남동, 코오롱하늘채아파트)",서울특별시 마포구 연남동 573번지,37.56271155,126.9218575,9776.0,11849.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
대명아파트 지하주차장,공공용,"서울특별시 마포구 동교로39길 11 (연남동, 대명APT)",서울특별시 마포구 연남동 259번지 1호,37.5616892,126.923665,3599.0,4362.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
대원칸타빌,공공용,"서울특별시 마포구 창전로2길 10 (신수동, 대원칸타빌아파트)",서울특별시 마포구 신수동 453번지,37.54779841,126.9339361,7418.0,9272.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
세양청마루아파트,공공용,"서울특별시 마포구 독막로 209 (신수동, 세양청마루아파트)",서울특별시 마포구 신수동 451번지,37.54778938,126.9372088,5123.0,6403.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
밤섬경남아너스빌,공공용,"서울특별시 마포구 독막로28길 10 (신수동, 밤섬경남아너스빌)",서울특별시 마포구 신수동 459번지,37.54698876,126.936198604,4982.0,6227.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
서강GS아파트,공공용,"서울특별시 마포구 창전로 26 (신정동, 서강GS아파트)",서울특별시 마포구 신정동 30번지,37.54456808,126.9319203,5667.0,7083.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
강변힐스테이트,공공용,"서울특별시 마포구 신수로 15 (현석동, 강변힐스테이트)",서울특별시 마포구 현석동 222번지,37.5434262,126.9329307,11151.0,13938.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
신촌삼익아파트,공공용,"서울특별시 마포구 신수로 107 (신수동, 신촌삼익아파트)",서울특별시 마포구 신수동 450번지,37.55207684,126.9348106,3951.0,4938.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
경남아너스빌,공공용,"서울특별시 마포구 창전로2길 42 (신수동, 경남아너스빌)",서울특별시 마포구 신수동 455번지,37.54978048,126.9337035,1434.0,1792.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
마포경남아너스빌아파트,공공용,"서울특별시 마포구 신수로 81 (신수동, 마포경남아너스빌)",서울특별시 마포구 신수동 456번지,37.54874638,126.9341435,2528.0,3160.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
반도유보라아파트,공공용,"서울특별시 마포구 신수로2길 6 (현석동, 반도 유보라 아일랜드)",서울특별시 마포구 현석동 223번지,37.54202871,126.9344798,1104.0,1380.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
벽산e솔렌스힐아파트,공공용,"서울특별시 마포구 광성로 28 (신수동, 마포벽산 이-솔렌스힐아파트)",서울특별시 마포구 신수동 457번지,37.5493337041,126.9362173134,1600.0,2000.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
DMC 지하철역,공공용,"서울특별시 마포구 성암로 지하 184 (상암동, 공항철도 디지털미디어시티역)",서울특별시 마포구 상암동 1140번지,37.57682544,126.8990205,1650.0,2000.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
휴먼시아 2단지,공공용,"서울특별시 마포구 월드컵북로42가길 11 (상암동, 휴먼시아)",서울특별시 마포구 상암동 1618번지,37.57474831,126.8975924,4475.0,3000.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트 1단지,공공용,"서울특별시 마포구 월드컵북로47길 8 (상암동, 상암월드컵아파트 1단지)",서울특별시 마포구 상암동 1634번지,37.57475897,126.8933405,7949.0,9936.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트 2단지,공공용,"서울특별시 마포구 월드컵북로47길 46 (상암동, 상암월드컵파크 2단지)",서울특별시 마포구 상암동 1637번지,37.57488272,126.8907322,7573.0,9466.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트 3단지,공공용,"서울특별시 마포구 월드컵로 338 (상암동, 상암월드컵파크3단지)",서울특별시 마포구 상암동 1643번지,37.57277379,126.8900878,7238.0,9047.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
휴먼시아 1단지,공공용,"서울특별시 마포구 월드컵북로43길 11 (상암동, 휴먼시아)",서울특별시 마포구 상암동 1630번지,37.57466738,126.8957134,2928.0,1000.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트 4단지,공공용,"서울특별시 마포구 상암산로1길 24 (상암동, 상암 월드컵파크 4단지)",서울특별시 마포구 상암동 1655번지,37.5776673,126.8893425,15625.0,19531.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트 5단지,공공용,"서울특별시 마포구 상암산로1길 52 (상암동, 상암 월드컵파크 5단지)",서울특별시 마포구 상암동 1658번지,37.5808062,126.8853935,8108.0,10135.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
성원2차아파트,공공용,"서울특별시 마포구 망원로4길 8 (망원동, 성원2차아파트)",서울특별시 마포구 망원동 489번지,37.55633527,126.9014837,5966.0,1807.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트6단지,공공용,"서울특별시 마포구 상암산로1길 57 (상암동, 상암월드컵파크 6단지)",서울특별시 마포구 상암동 1689번지,37.58028419,126.8823059,12337.0,15421.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트7단지,공공용,"서울특별시 마포구 상암산로1길 92 (상암동, 상암월드컵파크 7단지)",서울특별시 마포구 상암동 1660번지,37.5827563,126.8820982,13913.0,16971.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
한강로얄스위트아파트 주차장,공공용,"서울특별시 마포구 망원로 36 (망원동, 한강로얄스위트아파트)",서울특별시 마포구 망원동 417번지 2호,37.55632041,126.900945,547.0,660.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트8단지,공공용,"서울특별시 마포구 월드컵로42길 12 (상암동, 상암월드컵8단지)",서울특별시 마포구 상암동 1674번지,37.5780609,126.8826762,6077.0,8124.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트 10단지,공공용,"서울특별시 마포구 월드컵북로 502-36 (상암동, 상암월드컵파크10단지)",서울특별시 마포구 상암동 1736번지,37.58633132,126.8819749,15603.0,17432.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵아파트 11단지,공공용,"서울특별시 마포구 월드컵북로 502-37 (상암동, 상암월드컵파크11단지)",서울특별시 마포구 상암동 1741번지,37.5877552,126.8822851,9608.0,11211.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
현진에버빌 지하주차장,공공용,서울특별시 마포구 동교로3길 125 (망원동),서울특별시 마포구 망원동 503번지,37.55543466,126.8976958,1490.0,1800.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
삼성화원아파트,공공용,"서울특별시 마포구 망원로10길 6 (망원동, 삼성화원아파트)",서울특별시 마포구 망원동 494번지,37.55747832,126.9066385,1420.0,1720.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
망원대상4차아파트 주차장,공공용,"서울특별시 마포구 포은로8길 8 (망원동, 망원동대상4차아파트)",서울특별시 마포구 망원동 492번지,37.55617979,126.9052685,984.0,1100.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
망원1차 대림아파트,공공용,"서울특별시 마포구 망원로2길 103 (망원동, 망원1차대림아파트)",서울특별시 마포구 망원동 496번지,37.55333969,126.9050683,1539.0,1864.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
태청아파트,공공용,"서울특별시 마포구 포은로6길 34 (망원동, 태청아파트)",서울특별시 마포구 망원동 501번지,37.55580974,126.9067266,857.0,1038.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
시티아파트 주차장,공공용,"서울특별시 마포구 포은로6길 33 (망원동, 시티아파트)",서울특별시 마포구 망원동 504번지,37.55615568,126.9066673,721.0,870.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
강변타운아파트,공공용,"서울특별시 마포구 동교로3길 79 (망원동, 강변타운아파트)",서울특별시 마포구 망원동 490번지,37.55397326,126.8998164,1189.0,1440.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
현대리버빌아파트,공공용,"서울특별시 마포구 동교로1길 48 (망원동, 현대리버빌)",서울특별시 마포구 망원동 460번지 15호,37.55315239,126.9008089,642.0,760.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
해오름아파트,공공용,"서울특별시 마포구 월드컵로17길 67 (망원동, 해오름 아파트)",서울특별시 마포구 망원동 382번지 3호,37.55437245,126.9076157,530.0,640.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
공영주차장(망원1동주민센터 앞 지하주차장),공공용,"서울특별시 마포구 포은로6길 10 (망원동, 망원1동주민센터)",서울특별시 마포구 망원동 403번지 2호,37.555589,126.9055906,5089.0,6168.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
망원1동주민센터,공공용,"서울특별시 마포구 포은로6길 10 (망원동, 망원1동주민센터)",서울특별시 마포구 망원동 403번지 2호,37.555589,126.9055906,491.0,596.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
한강1차대주피오레,공공용,"서울특별시 마포구 동교로3길 67 (망원동, 한강1차대주파크빌)",서울특별시 마포구 망원동 500번지,37.55348724,126.9004282,2276.0,2700.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
한강2차대주피오레,공공용,"서울특별시 마포구 동교로3길 115 (망원동, 한강2차대주파크빌)",서울특별시 마포구 망원동 499번지,37.55500275,126.8983574,3601.0,4364.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
마포구청,공공용,"서울특별시 마포구 월드컵로 212 (성산동, 마포구청)",서울특별시 마포구 성산동 370번지,37.56631122,126.9016154,18202.35,22063.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
이안상암2차,공공용,"서울특별시 마포구 월드컵로 190 (성산동, 이안상암Ⅱ)",서울특별시 마포구 성산동 592번지 6호,37.56417904,126.9032889,1613.0,2016.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
삼라마이다스,공공용,"서울특별시 마포구 월드컵로36길 18 (성산동, 삼라마이다스)",서울특별시 마포구 성산동 590번지 2호,37.56625143,126.9034084,1995.0,2493.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
이안상암,공공용,"서울특별시 마포구 월드컵로 204 (성산동, 이안상암)",서울특별시 마포구 성산동 591번지 1호,37.56539984,126.9021328,1359.0,1647.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드타운대림@,공공용,"서울특별시 마포구 월드컵북로30길 9-22 (성산동, 성산월드타운대림아파트)",서울특별시 마포구 성산동 601번지,37.56911298,126.9079053,16264.0,20330.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
현대2차@,공공용,"서울특별시 마포구 성암로 79 (중동, 성산2차현대아파트)",서울특별시 마포구 중동 40번지 12호,37.57100876,126.9080162,7375.0,8939.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
건영@,공공용,"서울특별시 마포구 모래내로9길 30 (중동, 건영 월드컵 아파트)",서울특별시 마포구 중동 393번지,37.56845246,126.9113201,4664.0,5830.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
풍림@,공공용,"서울특별시 마포구 성암로1길 12 (성산동, 성사1차풍림아파트)",서울특별시 마포구 성산동 600번지,37.56808206,126.9124026,3621.0,4526.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
월드컵 I-PARK,공공용,"서울특별시 마포구 모래내로9길 6 (성산동, 월드컵아이파크)",서울특별시 마포구 성산동 667번지,37.5671319,126.9141559,7663.0,9566.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
e-편한세상@,공공용,"서울특별시 마포구 월드컵북로 216 (성산동, 성산2차 e편한세상)",서울특별시 마포구 성산동 604번지,37.5698748,126.9050972,3107.0,3883.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
계룡@,공공용,"서울특별시 마포구 월드컵북로38가길 20 (중동, 중동계룡아파트)",서울특별시 마포구 중동 391번지,37.57073697,126.9061194,3292.0,4115.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
참누리@,공공용,"서울특별시 마포구 월드컵북로38길 54 (중동, 월드컵참누리아파트)",서울특별시 마포구 중동 398번지,37.57138914,126.9059284,9982.0,20292.0,Y,,02-3153-8332,마포구청,2021-08-12,서울특별시,마포구
