facility,cate,addr_load,addr_num,lat,long,area,capacity,openOrnot,normal_use,manage_phone,management,date,region
홍실2차 아파트,공공용,"대구광역시 서구 통학로 39(내당동,보성2차홍실타운)",대구광역시 서구 내당동 11-1,35.86394263,128.5638917,1632.0,1978.0,Y,아파트 지하공간,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
항제맨션2,공공용,"대구광역시 서구 통학로 46(내당동,황제맨션)",대구광역시 서구 내당동 11-8,35.86501963,128.5653344,1418.0,1718.0,Y,아파트 지하공간,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
황제맨션1,공공용,"대구광역시 서구 통학로 46(내당동,황제맨션)",대구광역시 서구 내당동 11-8,35.86501963,128.5653344,1418.0,1718.0,Y,아파트 지하공간,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
열린큰병원,공공용,"대구광역시 서구 달구벌대로 1877(내당동,열린큰병원)",대구광역시 서구 내당동 884-24,35.8618223,128.5696924,564.0,683.0,Y,의료시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
웰니스1004병원,공공용,대구광역시 서구 달구벌대로 1889(내당동),대구광역시 서구 내당동 885-3,35.8621546,128.5708751,1584.0,1920.0,Y,의료시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
지하철 반고개역,공공용,대구광역시 서구 달구벌대로 1903(내당동),대구광역시 서구 내당동 866-9,35.862497,128.5725953,6788.0,8227.0,Y,지하철,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
지하철2호선 두류역,공공용,대구광역시 서구 달구벌대로 지하 1760(내당동),대구광역시 서구 내당동 1290,35.8580794,128.5571213,14885.0,18042.0,Y,지하철,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
비산1동행정복지센터,공공용,"대구광역시 서구 북비산로65길 18(비산동,비산1동주민센터)",대구광역시 서구 비산동 716-8,35.8811578,128.5689696,234.0,283.0,Y,관공서,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
서대구신협,공공용,대구광역시 서구 달서로26길 2(비산동),대구광역시 서구 비산동 391-21,35.873078,128.5715747,366.0,443.0,Y,기타,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
제일고등학교,공공용,대구광역시 서구 국채보상로 384(비산동),대구광역시 서구 비산동 228,35.87068346,128.5738352,336.0,407.0,Y,교육시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
한전서대구지점,공공용,대구광역시 서구 달서로 85(비산동),대구광역시 서구 비산동 312-7,35.8698633,128.5705672,1607.0,1947.0,Y,기타,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
한신휴플러스,공공용,"대구광역시 서구 달서로17길 17(비산동,한신휴플러스 아파트)",대구광역시 서구 비산동 315,35.87063538,128.5694926,6288.0,7621.0,Y,아파트 지하주차장,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
양지아파트,공공용,"대구광역시 서구 달서천로61길 34(비산동,양지아파트)",대구광역시 서구 비산동 1199-7,35.88713898,128.5693532,208.0,252.0,Y,아파트 지하공간,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
수정아파트,공공용,"대구광역시 서구 고성로 22(비산동, 수정아파트)",대구광역시 서구 비산동 1198-1,35.88709683,128.5703711,611.0,740.0,Y,아파트 지하공간,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
한마음정형외과,공공용,대구광역시 서구 달서로 129(비산동),대구광역시 서구 비산동 443-3,35.8738447,128.5708825,285.0,345.0,Y,병원 지하공간,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
이마트 트레이더스 비산점,공공용,대구광역시 서구 팔달로 54(비산동),대구광역시 서구 비산동 1610-3,35.88990491,128.5559703,3013.0,3652.0,Y,상가시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
비산초등학교,공공용,대구광역시 서구 통학로 202(평리동),대구광역시 서구 평리동 662-1,35.87875905,128.5643247,338.0,409.0,Y,교육시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
평리롯데캐슬,공공용,"대구광역시 서구 국채보상로 316(평리동, 평리롯데캐슬)",대구광역시 서구 평리동 1676,35.87175984,128.5650861,46193.0,55991.0,Y,아파트 지하주차장,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
서구청 구민홀,공공용,"대구광역시 서구 국채보상로 257(평리동, 서구청)",대구광역시 서구 평리동 1230-9,35.87232184,128.5592204,810.0,981.0,Y,관공서,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
서구청 지하 대피시설,공공용,"대구광역시 서구 국채보상로 257(평리동, 서구청)",대구광역시 서구 평리동 1230-9,35.87232184,128.5592204,595.0,721.0,Y,관공서,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
서구 보건소,공공용,"대구광역시 서구 국채보상로 257(평리동, 서구청)",대구광역시 서구 평리동 1230-9,35.87232184,128.5592204,927.0,1123.0,Y,관공서,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
서부도서관,공공용,"대구광역시 서구 국채보상로 49길 12(평리동, 서부도서관)",대구광역시 서구 평리동 1230-1,35.87245023,128.5577302,493.0,597.0,Y,교육시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
아주존병원,공공용,대구광역시 서구 서대구로 194(평리동),대구광역시 서구 평리동 1031-1,35.8753109,128.555297,498.0,603.0,Y,의료시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
IBK기업은행,공공용,대구광역시 서구 서대구로 206(평리동),대구광역시 서구 평리동 722-11,35.8764163,128.5552815,457.0,553.0,Y,기타,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
평리청구타운,공공용,"대구광역시 서구 서대구로 77(평리동, 평리청구타운)",대구광역시 서구 평리동 1408,35.86418936,128.5557175,13616.0,16504.0,Y,아파트 지하주차장,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
평리푸르지오,공공용,"대구광역시 서구 국채보상로50길 20(평리동, 평리푸르지오)",대구광역시 서구 평리동 1680,35.86997955,128.5595153,87148.0,105633.0,Y,아파트 지하주차장,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
한국폴리텍대학 대구캠퍼스 산학협력관,공공용,"대구광역시 서구 국채보상로43길 15(평리동, 한국폴리텍대학 대구캠퍼스)",대구광역시 서구 평리동 1495,35.8740878357,128.5530232389,2873.0,3482.0,Y,교육시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
신애보육원,공공용,"대구광역시 서구 북비산로33길 9-2(평리동,신애어린이집)",대구광역시 서구 평리동 421-1,35.880401262,128.5514858,263.0,318.0,Y,기타,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
대구의료원,공공용,"대구광역시 서구 평리로 157(중리동, 대구의료원)",대구광역시 서구 중리동 1162,35.8593302246,128.5416085514,9911.0,12013.0,Y,의료시설,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
섬유개발연구원,공공용,"대구광역시 서구 국채보상로 136(중리동, 섬유개발연구원)",대구광역시 서구 중리동 1083,35.86820659,128.5460932,881.0,1067.0,Y,기타,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
중리롯데캐슬,공공용,"대구광역시 서구 국채보상로34길 12(중리동, 중리롯데캐슬)",대구광역시 서구 중리동 26-1,35.86542157,128.5476687,46404.0,56247.0,Y,아파트 지하주차장,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
서구제일종합사회복지관,공공용,대구광역시 서구 옥산로6길 9(원대동3가),대구광역시 서구 원대동3가 1120-1,35.885748,128.5788694,1274.0,1544.0,Y,기타,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
원대금류타운,공공용,"대구광역시 서구 원대로13길 2(원대동2가, 원대금류타운)",대구광역시 서구 원대동2가 88,35.883136,128.5807288,3008.0,3646.0,Y,아파트 지하주차장,053-663-2273,대구광역시청 서구청,2021-07-05,대구광역시
고산역,공공용,대구광역시 수성구 달구벌대로 지하 3080 (시지동),대구광역시 수성구 시지동 250-1,35.8428672,128.6938143,6162.0,9477.0,Y,지하철역사,053-666-3522,고산2동,2021-07-06,대구광역시
녹원아파트,공공용,대구광역시 수성구 무학로 189 (지산동),대구광역시 수성구 지산동 761,35.83093954,128.6305516,2240.0,2715.0,Y,지하주차장,053-666-3517,지산1동,2021-07-06,대구광역시
담티역,공공용,대구광역시 수성구 달구벌대로 지하 2672 (만촌동),대구광역시 수성구 만촌동 889,35.85486768,128.6536803,8078.0,9791.0,Y,지하철역사,053-666-3507,만촌3동,2021-07-06,대구광역시
대공원역,공공용,대구광역시 수성구 달구벌대로 지하 2950 (연호동),대구광역시 수성구 연호동 154-5,35.8425968,128.6799919,6729.0,7469.0,Y,지하철역사,053-666-3522,고산2동,2021-07-06,대구광역시
대구 시지 푸르지오,공공용,대구광역시 수성구 달구벌대로661길 7 (사월동),대구광역시 수성구 사월동 325,35.8379449,128.7183664,1433.0,1736.0,Y,지하주차장,053-666-3523,고산3동,2021-07-06,대구광역시
대구문화방송,공공용,대구광역시 수성구 동대구로 400 (범어동),대구광역시 수성구 범어동 1,35.86605026,128.6287908,1682.0,2038.0,Y,지하주차장,053-666-3502,범어2동,2021-07-06,대구광역시
대구은행역,공공용,대구광역시 수성구 달구벌대로 지하 2300 (수성동4가),대구광역시 수성구 수성동4가 1085-32,35.85974064,128.6142264,9553.0,11579.0,Y,지하철역사,053-666-3509,수성2.3가동,2021-07-06,대구광역시
대구지방경찰청,공공용,대구광역시 수성구 무학로 227 (지산동),대구광역시 수성구 지산동 720,35.82955033,128.6335773,1739.0,2107.0,Y,지하주차장,053-666-3517,지산1동,2021-07-06,대구광역시
대림e-편한세상,공공용,대구광역시 수성구 들안로73길 50-7,대구광역시 수성구 수성동4가 1115-16,35.86456194,128.614832,2629.0,3187.0,Y,지하주차장,053-666-3510,수성4가동,2021-07-06,대구광역시
대우트럼프월드수성아파트,공공용,대구광역시 수성구 동대구로 59 (두산동),대구광역시 수성구 두산동 105,35.83584559,128.6225468,3829.0,4641.0,Y,지하주차장,053-666-3516,두산동,2021-07-06,대구광역시
동서무학아파트,공공용,대구광역시 수성구 지산로14길 83 (지산동),대구광역시 수성구 지산동 359-1,35.8266059,128.638306,1980.0,2400.0,Y,지하주차장,053-666-3517,지산1동,2021-07-06,대구광역시
동일하이빌레이크시티아파트,공공용,대구광역시 수성구 수성로 71 (상동),대구광역시 수성구 상동 555,35.83197361,128.6108087,7679.0,9307.0,Y,지하주차장,053-666-3514,상동,2021-07-06,대구광역시
두산위브더제니스,공공용,대구광역시 수성구 달구벌대로 2435 (범어동),대구광역시 수성구 범어동 179,35.86098936,128.6282666,5916.0,7171.0,Y,지하주차장,053-666-3502,범어2동,2021-07-06,대구광역시
래미안수성아파트,공공용,대구광역시 수성구 상록로 69 (범어동),대구광역시 수성구 범어동 2030,35.86571075,128.6229828,1849.0,2241.0,Y,지하주차장,053-666-3503,범어3동,2021-07-06,대구광역시
만촌1차우방타운,공공용,대구광역시 수성구 교학로11길 46 (만촌동),대구광역시 수성구 만촌동 816,35.84829615,128.6537121,4847.0,5875.0,Y,지하주차장,053-666-3507,만촌3동,2021-07-06,대구광역시
만촌2차우방타운,공공용,대구광역시 수성구 교학로11길 91 (만촌동),대구광역시 수성구 만촌동 777,35.84972553,128.6572306,5127.0,6214.0,Y,지하주차장,053-666-3507,만촌3동,2021-07-06,대구광역시
만촌보성타운아파트,공공용,대구광역시 수성구 공경로 70 (만촌동),대구광역시 수성구 만촌동 605,35.87443079,128.6428201,2618.0,3172.0,Y,지하주차장,053-666-3505,만촌1동,2021-07-06,대구광역시
만촌역,공공용,대구광역시 수성구 달구벌대로 지하 2584 (만촌동),대구광역시 수성구 만촌동 1320,35.85880261,128.6453844,8972.0,10875.0,Y,지하철역사,053-666-3506,만촌2동,2021-07-06,대구광역시
만촌태왕리더스,공공용,대구광역시 수성구 무열로 47 (만촌동),대구광역시 수성구 만촌동 995-1,35.86316241,128.6478614,9213.0,11167.0,Y,지하주차장,053-666-3506,만촌2동,2021-07-06,대구광역시
매호 효성백년가약 아파트,공공용,대구광역시 수성구 천을로23길 31 (매호동),대구광역시 수성구 매호동 750,35.84645923,128.7051801,5087.0,6166.0,Y,지하주차장,053-666-3523,고산3동,2021-07-06,대구광역시
메트로팔레스1단지아파트,공공용,대구광역시 수성구 동원로 135 (만촌동),대구광역시 수성구 만촌동 1356-3,35.86918035,128.6334694,3184.0,3859.0,Y,지하주차장,053-666-3505,만촌1동,2021-07-06,대구광역시
메트로팔레스5단지아파트,공공용,대구광역시 수성구 동원로 100 (만촌동),대구광역시 수성구 만촌동 1429-5,35.86841414,128.6391752,2728.0,3307.0,Y,지하주차장,053-666-3505,만촌1동,2021-07-06,대구광역시
범물두성타운아파트,공공용,대구광역시 수성구 지범로 300 (범물동),대구광역시 수성구 범물동 887,35.814771,128.6491918,3659.0,4435.0,Y,지하주차장,053-666-3520,범물2동,2021-07-06,대구광역시
범물보성맨션아파트,공공용,대구광역시 수성구 용학로 316 (범물동),대구광역시 수성구 범물동 1269,35.82240094,128.6424153,3425.0,4151.0,Y,지하주차장,053-666-3519,범물1동,2021-07-06,대구광역시
